COMMENT,LABEL
Sau này hẹn ra cồng trường nhé  Lớp mình toàn hẹn mình ra mà chưa thấy ai đánh mình ,neutral
 cô hồn,negative
Tổn thương vl có cần thẳng thắn nói toẹt ra như vậy không ,neutral
Liên Thị Quỳnh Lê rồi NHKS mình đâu nhỉ ,neutral
Nguyễn T Thảo Quỳnh thôi chetme rồi  kỳ này t quất hẳn 2 môn chính trị,positive
Bảo Khánh  áo sơ mi quần thể dục đóng thùng dép lào nón tai bèo mắt kính đen,neutral
Hương Lâm thôi tha em nó d,negative
 Inbox đi em mình đi chơi Trung Thu chung ,positive
Hoang Loc Tran sao lớp em có 1 vậy anh ,neutral
Duy Lâm trân trọng,neutral
Mình còn chưa có ai nuôi mà haha,positive
Du Yên ơ không để ý 	,neutral
Nguyễn Linh Thư nma nếu mn cần ship đồ ăn thì toi sẵn sàng nke ,positive
Tuấn Trần ey vậy,neutral
Diễm Nguyễn Có ý định chuyển qua cùng khu với Ô Lạp Na Lạp Thanh Anh kh,positive
Ngọc Quý tới rồi nèk,positive
 nay thêm vụ bóng chuyền Ngọc Tím,neutral
Đúng luôn ,positive
Nguyễn Chí Thành ong dang co gang de thay doi dieu gi vay,neutral
 debug được code là tụi boiz tự gục ngã,negative
Nguyen Spmn còn nha  vẫn còn miệt mài đi học nè huhu,negative
Trịnh Giang kìa bạn ,neutral
Nguyễn Hoàng Quân vậy là hại nó đó,neutral
Ai có thể giải thích rõ câu này không 3,neutral
Phương Quỳnh thoi bạn bè phải công bằng chứ 55 đi,neutral
Đọc  xong ủa hiệu trưởng là cô mà ta,neutral
Quỳnh Thư Nguyễn Hồ E nào dám tổ lái bao h ,neutral
Trần Hoàn Mỹ ủa may quá ,positive
Nguyễn Nhân a Nhan ghe wa z ,negative
Hi các bạn	,positive
Ngồi cafe 1 ,negative
Nhung Vũ năm nay đc mùa quá ta ,positive
Trieu Vi Bui cái gì vậyp,neutral
 chị bị đá cũng dừa lắm ạ,negative
Lê Phan Vũ Thuận sao nhìn ra admin xài IE hay vậy mình không thấy luôn ,neutral
Hoài Nam cao m7 trở lên là tự đổ,neutral
Hoàng Nhật bucxuc ,negative
Quỳnh hiền nhất Mn đừng giành nhau n,positive
Võ Đại Dương zui mà Sao lại đuổi em nó ,positive
Haiz mãi không chịu trưởng thành,negative
Mấy bé 2k2 manh động quá ,negative
Ktx càng ngày càng rắc rối nhỉ may mà mình không còn ở nữa,positive
 riêng em	,neutral
 con gái  học ktpm cũng ok nha,neutral
Phan Ngọc Anh Thư tự nhiên thấy bản thân ,positive
Thùy Phương t giường dưới giường trên để đồ m gầm giường ,positive
Ktx thì được cái rẻ tiền ,neutral
Thôi đầu năm để mấy em yêu đời đi qua vài tháng thì tự biết thế nào à~~,negative
Huỳnh Lê Xuân Hảo Mỹ HuyềnThiên HươngMay Nguyen Le tụi m thấy anh em AH chưa ,neutral
Thư Sil kiếm đâu ra chị cho e nó lái giờ ,negative
Mai Đức Cảnh sợ vậy ,negative
Hoài Phương  À ậy chắc do mình xui nên toàn ào đúng những lần ô tình ấy ,negative
Văn Thiên kệ bạn chớ  mấy bé thích gì thì đki đó thôi,positive
tui bắt được 1 đứa ở nhà mọi người ơi ,positive
Van Giang gì zậy trời không có muốn làm bsi,neutral
Ngô Bích Trâm úi tà tà,neutral
Từ Thanh Dương khuyên em nó ào CE đi chứ ,positive
 nghe quen quen một người từng thân nhỉ ,neutral
Phạm Quang Huy sương sương 265 thôi ,neutral
Diem Trinh Thi Doan bạn có thể để tóc lại ròi thả xuống hong tui lỡ nhìn riết quen ròi ,neutral
Rồi cũng nhận ra càng lớn càng khó hoàn hảo chỉ tinh tế hơn thôi,neutral
Tam Nguyên con nít con nôi hiểu thế quái nào đc ,negative
Minh Huynh  ngủ lo mai lên hình đi bé ơi coi chừng che hết cái cam của ngta ấy,negative
Gọi em là máy ảnhVì thấy em là anh chỉ muốn làm một nháy ,positive
Lê Dũng  Có người hỏi nên mk cmt zui thoi,positive
Thanh Nhã chết trong sung sướng em nhé Chết mà cười không ngậm được mồm luôn,positive
Quốc Thịnh dạ đúng rồi Tính toán cả rồi  Chứ đời này fre cái gì đâu ạ,neutral
Không nên so sánh như vậy đâu ,negative
Đoàn Ngọc Minh Khoa  ừa dk đúng rắc rối,negative
 hắn cũng là SV ở KTX hay sao ạNghe sợ quá,negative
Nguyễn Thu Thủy chứ hok phải tầng trên múa tầng dưới méc chủ nhà à ,positive
sư tử mặt ngu,negative
Tiến An Trịnh Minh Toàn Nguyen Hanh tha em  hông như mấy anh nghĩ đâu Hãy nghe em giải thích,negative
Nguyễn Lực đit me lun ấy bố mày ditme m luôn ấy,negative
Nguyễn Hoàng Phong t nghèo lắm rồi bạn ơi hichic ,negative
khong khi noel vao trang nay like cho ban Nguyen ung ho tinh than ban nguyen ,neutral
Quang Minh Phùng có anh đz tìm anh kìa,positive
Kim Vân thấy chưa bạn ,neutral
 a cho tiền e đi giũa lại cái nết nha  tốt nghiệp trường nào mà nch matday 	,negative
Kha Lê Dạy từ cơ bản đến nâng cao nha bạn chứ mình yếu kém hổng có kiến thức nền á,neutral
 codeblock thì máy cùi bắp cũng đc mà\\,neutral
 thoả yếu tố thứ 1 rồi,neutral
Hieu Phan năm rồi hùng hôn năm nay tui có bồ rồi seo vậy vậy,neutral
 Chắc bạn chưa thấy đề trắc nghiệm XHH vậy Vũ Trần Kiều Duyên,neutral
Quỳnh Như mỹ phẩm mà còn XX thì chắc t nghĩ giống m rồi á ,neutral
câu joke trên kia ý là sẽ có nhiều nữ vào trường hơn á bạn D,positive
Tui thấy giọng bắc dễ thương cực,positive
 biết thế nào cũng sẽ có dụ này mừa cười mỉm chi	,positive
 vạn vật sẽ thay đổi theo thời gian	,neutral
dài quá sao đọc nổi Anh Lan,neutral
Nguyen Lam tới lun ,neutral
Ngô Tường Vi hài chỗ nào,neutral
Lưu Thị Thanh Hải  năm sau đi học lại để trả nợ cây kem chuối nè,positive
Nguyễn Hải Đăng mình vô tình thấy rồi mất đâu rồi cậu ơi ”,neutral
Quỳnh Tr chắc vậy rồi,neutral
 Thảo Hiếu thêm bạn thêm some ,positive
Huỳnh Nhật Hào Giáo sư giỏi quá giỏi,positive
Trường An gắt,negative
 lại phân biệt đt vs clc em nết sữa lại cái nết đi em vậy,negative
Khôi Nguyễn kaka,positive
ThỦy TiÊn e đóng 1 lần 37tr nè c ,neutral
Lyn Trần  vô tìm tiêu nại à,neutral
Huyền Nguyễn giọng nam thì sao,neutral
 Giấy báo nhập học hôm làm thủ tục bạn sẽ được nhận luôn mà nhỉ,neutral
 em ạ,neutral
Huỳnh Nữ nè chị gái ,neutral
Lap Nguyen có chứ haha,positive
Phiên Phiên Hoàng ngày trước éo dám đi wc ngày sau ngủ như chết,negative
Tui nhờ bà thăm dò xong chưa bà lép,neutral
Doanh Nguyen  khổ trước sướng sau thế mới giàu,positive
Thao Uyen Tran mấy hình đầm larva nữa ,positive
Thanh Trúc cx may nó chưa sập cái giường ,positive
Nguyen My sao bên khu a không dán nhỉ ,neutral
Minh Bảo ý nghĩa của món này là gì vậy am,neutral
Huyễn Huyễn chị đã dính đâu kìa,neutral
 Ngoại hình xinh đẹp thì tuyệt vời còn nếu không có ngoại hình thì kiếm cái gì bù đắp lại là đc ,neutral
Hào Vĩ  học quận 1 nha,neutral
Thanh Nhàn Đặng tội ngân hàng nó cố gắng vậy mà ,negative
Trần Chí Thiện đi với bạn gei cũng là đi với trai mà 	,neutral
Thì ib hỏi sao kh đăng story 33,neutral
Nguyễn Thị Thuỳ Dương nta chỉ ăn bánh trung thu thoy,neutral
Nguyễn Anh Khoa Minh Tri Nguyen cfs 3,neutral
 cho  đi ké kìa bạn êi ,neutral
Hòa Đình à vậy cho mình đem cái link bài báo đó ra để coi có nói mình ăn cắp nguồn không nhá ,neutral
Thư Sil đi gạ trai đi ,neutral
Vy Huỳnh ủa  quả nào ỏ xanh ruột đỏ có hạt dưa hấu ,neutral
Trần Công Hải Trung hồi xưa cũng xém chết chứ đùa,negative
 alo t nè Phán cái hú hồn ,positive
Ý Đàm g dịch hong chuẩn đâu ,neutral
Tới bến xe miền Đông bắt xe đi Hồng Kông,positive
Lê Quốc Thắng mình vừa chuyển bằng TP bank giờ không biết sao ,negative
Nhìn hình như đang hối hả đi xem ca nhạc,positive
Doan Phuong Anh 1 con người rich như bạn mà cần phải share à ,negative
 Vào clb Acousphys chưa bao giờ là lựa chọn sai lầm nha em ,negative
Võ Ngọc Xuân Hương nghe bảo nói thẳng với BQL chứ nói với trưởng nhà không ăn thua ,neutral
Lẹ tay bà ơi hihi ,positive
Hoàng Phi Long Đặng Hiền nè tụi m,neutral
Har Sơn mà hong cắt tóc để nó dài thì gọi là gì Hairy Sơn bùm bùm xeng,positive
Chắc vã quá nên mới quen con gái người ta chứ gì,negative
 do bạn xui vô team toxic thôiĐổi team khác căng thì đổi cty,negative
Vương Khải chủ yếu là 2 đứa đó đó cha,neutral
Việt Kito chắc dũa 10 cái dũa 1 lần,negative
Đố biết tui là ai liu liu không lẽ không có ai thích nằm giường trên như t hết à ,positive
Trịnh Việt kinh vại choa nội,negative
Giờ mấy người trong ảnh chắc công việc ổn định hoặc lặp gia đình hết rồi nhỉ ,neutral
ôi những con người đầy nhiệt huyết của tuổi trẻv cố lên mấy đứa ,positive
Duy Trần chào bạn mình cũng là tân sinh viên luôn khoa gì thì mình không biết,neutral
 có duyên chết liền,negative
Ụa sao nghe quen quen Quỳnh Như,neutral
Chak hoc nhieu qua nen z do ban o,neutral
 đến trưởng nhà còn thấy phiền dùm sv tụi mình í mịt mỏi,negative
Kim Ngân ráng ở thêm 1 năm ,positive
ủa gì dậy mọi người,neutral
Mình là TSV khoa MMT và TTDL xin chào mọi người và mong mọi người giúp đỡ 	,positive
Hoàng Long làm gì kó,neutral
Du Skun  giờ làng thành khu đô thị rồi nên ktx cũng phải khác cậu ạ,positive
Quốc Thành  hay quá bro ơi tui cũng đang tìm,positive
Jang Nguyen em xài con c của chị á ,negative
Trần Thị Thúy An phải ăn này mới qua qs được nhe,positive
Trương Gia Thạch  tui và bạn ấy đều là nam ,neutral
Huỳnh Đức Tân  sợ thiệt mà,negative
chưa muốn đc gả ,neutral
 đi bộ cho khoẻ người e nhé ,positive
Haz đó đã nhầm nhò gì so với việc cái kéo rớt xuống đầu nằm,negative
Gửi cái ảnh này cho ro thân iu của mấy anh chị nha,positive
Nhđ Hạnh Duy Phạm hí lớp pé và hàng xóm ạ,positive
vẫn còn nhớ hôm cúp điện lúc 1h sáng ở khu B,neutral
Phương Trương hít hà đoán xem 2 XX là ai nào,neutral
Phát Phạm giờ biết rồi đấy ,neutral
 đây là 1 sự lươn lẹo,negative
 trai thẳng kín ,neutral
chấm,neutral
Võ Đắc Lực vào bắn rap nghe chơi bạn ei	,positive
 bj giỏi,positive
 đcm bố láo thế,negative
Lưu Lực gần bước qua 2021 luôn rồi tư tưởng còn ở năm 1945,neutral
Nhung Nguyen  sướng kinh bây,positive
Le Chinh Bang dạ đầu năm quá trời thứ tiền cộng một năm KTX chắc chết,negative
Bảo Anh Trương học hành chưa thành không màn đến chuyện nam nhi,neutral
Hồ Thành Danh tui có nên ứng cử  để dạy bạn ấy 1 khóa chính tả không nhỉ  đọc mà quạu vkl,negative
Bích Ngà nhìn mặt mình giống muốn cản hông,positive
Quỳnh Trinh ủa Nguyễn Thị Thanh Huyền Mai Lan Anh Bùi Ngọc Hà Nguyễn Hương ,positive
 phải tài năng mới tư ấn cho b ấy đc nhỉ ,positive
hey yo was Chào bạn cho mình làm quen nha bro bra bri,neutral
Thuỷ Thuỷ yêu đơn phương AK,neutral
Kim Oanh Lê dạo này mấy em mấy bạn giàu quá m ạ ,neutral
Ad đăng lại à,neutral
Về s rien đi ,positive
Thần thiếp đã rõ hihi,positive
Vinh Mai ủa đang nói trong trường hợp này nha bạn gì đó ơi  ,negative
Nguyễn Hoài Nhân nghe lời văn tưởng của m 	,neutral
Bao Hoang Ngo Quang Phương Đông Hoàng Nguyễn Nga t có bí mật gì thì bọn m giữ cho kín nghe hông,neutral
 Bạn nói bạn 1m5255kg nhưng làm sao để lên 55kg thì bạn kg nói,neutral
Thiên Vương cái này anh còn chưa làm đc sao chỉ em,neutral
Đăng Đô 1 câu hỏi hay nhưng khó trả lời ,neutral
Hạ Song ăn 10 cây nhưng đ có bồ ,negative
 bạn liên hệ Duy Sama nhé,neutral
  oke em ưi,positive
Gì mà thương với yêu thấy ghê dị  2 bây ở chung với nhau 1 năm rồi yêu nhau luôn òi hủm,neutral
Trần Tuấn Anh hic hy vọng 2 anh cùng phòng với em thân thiện và hong có kì thị ,positive
e học uit muốn đk ktx khu B nhưng đk onl thì chỉ đc khu A thôi e phải làm sao để chuyển khu đc ạ,neutral
 bị rãnh  ì bỏ theo dõi nên lâu lâu ào like 1 lần ,neutral
  Nguyễn Thị Cẩm Tiên nỗi lòng cụa t,neutral
 Lê Chí Bảo anh troai có người cần tìm kìa ,neutral
Quốc Tuấn tui bị lag nhẹ bạn à Não tui đang ngủ đông nó load lâu lắm,negative
Đi ,positive
Dương Minh Châu  chuẩn chuẩn,positive
Bạn này cũng đầy gấu bông và đang ế nè mình có bán ai cần ib mình nha,positive
Nguyễn Huyền Trang qua làm mai cho anh tự nhiên nè,positive
Hồ Trung Nhân lớn rồi tiểu dầm nữa cha,negative
Thế là thế lào,neutral
 hong cần làm gì mình cũng đổ nè hụ hụ,negative
Hà Minh Hùng mình hiền thấy mồ 	,positive
 27 mà không cao hả mn,neutral
Trần Hà Trinh  nửa đêm bật tik tok loa ngoài ,neutral
Duyên Đặng học Triết hong đáng sợ đáng sợ là thi đề mở nhưng hong biết mở chỗ nào,neutral
 Tưởng anh Sơn Tùng ở đây ,neutral
sợ quá ,negative
Tiến Đỗ ủa gì anh vậy đấy là em hỏi mấy anh ở khoá trên thôi vậy,neutral
Quang Minh Phùng check thử,neutral
Quỳnh Như nghĩ thương mấy bé k19 ,positive
Thau với chổi là 2 cái dơ mà cũng đội đc thì a quỳ các chú rồi ,positive
Thanh Tran ủa có bần quá thì cũng hông nên tự viết cfs như vậy chứ Hanh,positive
Tai Nguyen  Oke nhé,neutral
 ổn nha e a thấy chuyên nghành này rất có tiềm năng nha 3,positive
Thiên Bình có biết gì đâu ,negative
Phương Anh Trần Ngọc  ê mà đọc cái số 1 kìa nhà quê mới lên,neutral
Gặp t t vứt mẹ xuống hồ đá  trả c ,negative
Bức xúc và đồng quan điểm,negative
Thiên Ân dã man vc,negative
Lê Thị Trúc Phương ,neutral
Khoa Anh ở trong đó là gặp được,neutral
Phuong Cao mấy em như chiếc chiếu mới mua vậyChưa từng trải	,negative
Bình Yên bạn cứ trêu tui ,neutral
t chưa đạp m là may còn ý kiến game  c 1h còn nói chuyện,negative
Toàn bộ sinh viên kTx đồng loạt mở thẻ BIDV thì hoa hồng nhóm khá cao đấy,positive
Bảo Khánh anh chuẩn bị phốt mầy rồi đấy ,negative
nếu không có người phát hiện ra thì còn ăn cắp dài  nhục mặt thật ,negative
 xui thì là định luật murphy còn hiệu ứng cánh bướm hình như là trong du hành thời gian mà nhỉ,neutral
Văn Đạt Lốp nặng lắm mKiếm ruột xe dự phòng thôi hahaha,positive
 ứng tuyển không Trần Huỳnh Duy ,neutral
Lê Uyên em xin phép với thầy cô trước sau đó em làm đơn xin thi lý thuyết nha em,neutral
Phi Yến thiệt sự luôn Sợ quá đi ,negative
 bạn ơi đó là do Cường và Nguyễn Văn Đạt không biết bạn đó chứ không là tụi nó đu không trượt phát nào đâu,neutral
  sao không thử ib nhau tìm hiểu đi ,positive
Gia Bách ê đi với t bớt cái mỏ  hút banh vcl,negative
Ở nhà muốn chầm kảm,negative
Thôi cô bé đã chạm 1 tay vào học bổng chia sẻ bí quyết đi nèo ,positive
Gặp trưởng ban lao công nhà C hỏi kinh nghiệm nhé ,neutral
Phạm Trung Kiên e hèm ,negative
Võ Ngọc Xuân Hương mới lên đọc cmt thấy gặp BQL cũng mệt  có chuyển phòng mà thấy mệt ghê,negative
 Sao cứ gây war hoài vậy  rồi các anh chị nghĩ 2k2 tụi em như nào,negative
Đăng thì nhiều mà có rep đâu ,neutral
 trường mk có đón àĐón ntn vậy ạ 	,neutral
Đỗ Lê Anh Khoa hội wibu kìa em,neutral
Duma giờ ktx còn bắt a chuyển qua phòng khác nữa cơ đ cho a ở 1 mình,positive
Mi An  thật là hồ đồ ,negative
 trường có nhiều chị lắm em hãy cẩn thận nhé đến lúc bị bẻ cong thì lại khổ,positive
Mễ Ái bênh gì đâu mà bênh,neutral
